PART_ID,PART_NUMBER,DESCRIPTION,COMMODITY_CODE,HTS_CODE,COO_DEFAULT,ADD_APPLICABLE,CVD_APPLICABLE,FTA_ELIGIBLE,CREATED_DATE,UPDATED_DATE
3725ce8a-f808-4158-87ea-b07ed39d5be7,E412282,WATER PUMP ASSEMBLY,PUMP,8413302000,IN,False,True,False,2024-08-20,2025-07-18
6033752b-a534-41f3-a353-d2a56637a4c5,PACKING MATERIAL,SEAL KIT,WIRING,8544491000,TH,False,False,False,2023-07-12,2024-03-13
d453dd21-e680-47b0-9d08-d33a8e35d839,SO17883,CLAMP,STEEL_ARTICLES,7326190000,IN,False,False,False,2022-10-01,2023-09-26
6134698b-609e-4edc-88ef-8b180a4e197d,E361188,OIL PUMP,PUMP,8413302000,CN,True,False,False,2024-07-03,2024-07-10
965a482d-7979-426a-a64a-960a1a7a6200,56-338974,IGNITION CABLE,WIRING,8544421000,CN,True,False,False,2021-06-01,2021-09-27
613c7eba-1cbf-4ec8-af16-56a563dbdee7,47-079183,DIESEL ENGINE ASSEMBLY,ENGINE,8408209000,CN,False,False,False,2023-10-25,2024-10-11
cb54ea23-d570-4046-837d-579a49bb83a7,56-334123,CYLINDER LINER,ENGINE_PARTS,8409919900,TW,False,False,False,2022-08-22,2023-01-08
938b31db-481b-4506-b10a-3f6b6577254e,E147252,FUEL TRANSFER PUMP,PUMP,8413301000,IN,False,False,False,2024-02-17,2025-02-06
394cd006-3e17-4e08-a850-554121924d1e,MOUNTING KIT,TOOL KIT,BATTERY,8507800000,CN,False,False,False,2023-01-01,2023-03-17
b3be84cf-d2ee-42cd-800c-3c9f4078e9bd,E106402,EXHAUST BRACKET,VEHICLE_PARTS,8708211000,TW,False,False,False,2023-08-06,2023-09-30
cd3e2573-046b-4abc-a5d4-28fa626c69c3,89-347614,BLOWER MOTOR,AIR_SYSTEM,8414909000,US,False,False,True,2021-02-08,2021-10-23
7e13ff92-4ce9-4cbf-8638-71784943910b,22-824283,ENGINE MOUNT,VEHICLE_PARTS,8708999700,US,False,False,True,2024-11-20,2025-10-11
46dcffcd-e622-43f6-a796-66ffd1b57f09,E392338,CRANKSHAFT PULLEY,TRANSMISSION,8483509000,IN,False,True,False,2023-02-02,2023-07-23
efe460fe-eb86-401c-b234-d381fd406490,SO59777,PRESSURE RELIEF VALVE,VALVE,8481401000,IN,True,False,False,2020-06-20,2020-08-05
deecdde1-072d-48ac-8433-9f6d45d65432,SO80640,EGR VALVE,VALVE,8481101000,IN,False,True,False,2023-08-17,2024-02-28
f97cc574-4018-4dbb-8480-1b6fdfcf410e,SO13685,AIR STARTER,HYDRAULIC,8412909000,CN,False,True,False,2023-05-10,2023-10-24
c0e992cf-2c0e-4c18-8b02-4b51b8ad314a,SO89424,BUMPER BRACKET,VEHICLE_PARTS,8708921000,MX,False,False,True,2023-02-09,2023-11-06
83f09b04-b530-46ec-9f13-6404efd815c1,SO84642,DOOR HINGE,VEHICLE_PARTS,8708999100,CN,True,True,False,2024-08-06,2025-02-22
623b5ace-d201-441a-8fdb-7466968d1301,SO89239,HYDRAULIC MOTOR,HYDRAULIC,8412211000,KR,False,False,True,2022-10-28,2023-03-28
d2ca300b-024a-4fac-af45-dbf3129087a4,SO59150,EXHAUST BRACKET,VEHICLE_PARTS,8708709000,CN,False,False,False,2021-03-21,2021-07-06
e770f5ef-d782-4ab1-a467-ad03901fb2bc,SO27610,GENERATOR ASSEMBLY,ELECTRICAL,8501521000,CN,True,True,False,2024-10-29,2025-06-30
8445ea17-d292-4003-9b17-2673f2368c7c,WOODEN SKID,METAL BRACKET,ENGINE,8408202000,MX,False,False,True,2023-07-08,2024-04-18
15ad21fd-efb1-4b6a-9a53-8aaa744fbf83,90-795063,MIRROR MOUNT,VEHICLE_PARTS,8708921000,BR,False,False,False,2020-01-31,2020-08-15
f72db019-27e9-445b-8863-d6c98c70bf2f,SO76198,EXHAUST BRACKET,VEHICLE_PARTS,8708999500,CN,True,False,False,2021-11-04,2022-05-14
121296a1-ba42-4bb0-aec6-13aebfbcc06e,60-327985,CRANKSHAFT PULLEY,TRANSMISSION,8483109000,CN,True,False,False,2023-07-06,2024-04-03
e114e476-d5d7-4886-8735-3b400e0328e1,SO88437,TRANSMISSION MOUNT,VEHICLE_PARTS,8708999700,MX,False,False,True,2024-01-05,2024-06-25
80c104ac-71e7-4c15-a817-18c04239c4f1,SHIPPING CRATE,WOODEN SKID,TRANSMISSION,8483401000,US,False,False,True,2021-03-24,2021-11-09
1c6ac169-369e-4d27-82bb-be2a2eb796d1,E140002,BRUSH SET,ELECTRICAL_PARTS,8503009500,MX,False,False,True,2024-07-21,2025-04-08
afdab0cb-17f1-4ffa-8b87-2f9649ae4eb7,SO47850,IGNITION CABLE,WIRING,8544421000,TW,False,False,False,2021-05-26,2021-12-22
c9127c77-7139-4858-9a7b-b496b8bbfe0c,48-120522,MIRROR MOUNT,VEHICLE_PARTS,8708101000,IN,False,True,False,2024-01-17,2024-06-30
fb07ade8-1383-467f-8bbb-925947a978a3,E643647,METAL BRACKET,STEEL_ARTICLES,7326200000,TW,False,False,False,2022-10-21,2023-05-25
7ec2f900-f738-4389-b688-73710e6819f0,PACKING MATERIAL,SEAL KIT,ENGINE_PARTS,8409914000,CN,True,False,False,2022-08-08,2023-07-08
1d5b83f3-1333-496d-b09e-149e130929c1,12-530553,VOLTAGE REGULATOR,ELECTRONICS,8504311000,CN,True,False,False,2024-04-14,2024-05-22
3d92658a-f876-4144-ba66-a627f696e2a6,78-978843,OIL PUMP,PUMP,8413601000,MX,False,False,True,2021-01-09,2021-10-26
782c7226-68e4-474a-abcb-feda995c23bf,SO27084,LOCK NUT,FASTENERS,7318220000,IN,True,True,False,2023-07-23,2023-10-26
b8fe3d9a-b772-4855-b262-5b4cfc1d1ec5,SHIPPING CRATE,GASKET SET,STEEL_ARTICLES,7326190000,CN,False,True,False,2021-07-17,2022-06-23
8dff4f7c-6843-4959-ab71-47a8ef279855,SO40358,CHECK VALVE,VALVE,8481401000,KR,False,False,True,2022-03-21,2023-02-21
6cdf9653-b716-4667-894a-33c1dfb40840,PACKING MATERIAL,HARDWARE KIT,VEHICLE_PARTS,8708101000,CN,True,False,False,2022-12-24,2022-12-25
eeed5e4d-a646-4d79-b9a0-ce0bfea39c9f,88-673769,FENDER ASSEMBLY,VEHICLE_PARTS,8708211000,CN,False,False,False,2023-03-11,2023-08-05
68048f91-3f1e-4402-9bd1-852d653d834d,39-705641,ARMATURE,ELECTRICAL_PARTS,8503001000,CN,False,False,False,2022-05-18,2022-06-02
5f151700-7785-4e38-aa39-8d928e2180b2,90-283728,GEAR SET,TRANSMISSION,8483109000,KR,False,False,False,2020-11-03,2020-12-25
8e43f1f0-3e05-42d4-9fc7-d761b36e3fcb,SO35444,SUPPORT PLATE,STEEL_ARTICLES,7326190000,US,False,False,True,2020-01-31,2020-12-12
03c78b6e-657a-491c-b522-14b35f64194f,SO46368,SUPPORT PLATE,STEEL_ARTICLES,7326200000,KR,False,False,True,2020-02-28,2020-11-12
f2a940fd-ed63-4d82-8ca2-52b2e019462b,SO69232,EXHAUST BRACKET,VEHICLE_PARTS,8708211000,CN,False,True,False,2023-12-07,2024-10-18
64d6ff37-aa26-4d84-a85e-dbac2389fa6a,SO93098,WATER PUMP ASSEMBLY,PUMP,8413709100,MX,False,False,True,2020-01-18,2021-01-02
271d6a19-62eb-42b4-af29-ce20b9606cf4,E905504,COOLANT PUMP,PUMP,8413601000,CN,True,False,False,2020-07-30,2021-01-24
5a999199-2fcf-4cfe-9723-fd0e3f00f26a,SO52800,DRIVE SHAFT,TRANSMISSION,8483109000,KR,False,False,True,2023-08-26,2024-02-06
fcb26c6d-586f-4097-b87f-978634123faa,SO27310,FUEL INJECTION PUMP ASSY,ENGINE,8408201000,CN,False,True,False,2024-10-16,2025-01-02
e7a97c12-0ec8-486a-b7d6-62d64d88f049,SHIPPING CRATE,GASKET SET,STEEL_ARTICLES,7326110000,IN,False,True,False,2023-06-12,2024-03-15
cee7a7a6-f3b3-42a5-8cd7-96e528edb5d6,E714640,EXHAUST BRACKET,VEHICLE_PARTS,8708291000,KR,False,False,True,2024-01-12,2024-05-07
8e4b762e-42eb-4a00-a8c5-14e166869c4f,SHIPPING CRATE,MOUNTING KIT,TRANSMISSION,8483102000,CN,True,True,False,2021-04-12,2021-05-30
93fe046a-e326-4ce9-997b-687aa7305a3d,MOUNTING KIT,METAL BRACKET,TRANSMISSION,8483401000,US,False,False,True,2024-11-28,2025-08-27
8e092b0f-a9ae-4481-be06-9c54f7fbd0c5,SO46126,WATER PUMP ASSEMBLY,PUMP,8413819000,CN,True,False,False,2023-06-05,2024-02-13
afafb6c1-33cc-4d82-951a-28c26787a594,SO27430,TERMINAL BLOCK,SWITCHES,8536201000,CN,True,False,False,2022-10-18,2023-03-16
aecf1dfd-3c1d-4545-8796-da9650e377cc,E501702,HOOD LATCH,VEHICLE_PARTS,8708941000,IN,True,True,False,2021-07-05,2021-11-02
42a0ce89-a0d1-4710-a19c-823973f24189,57-972036,BATTERY MODULE,BATTERY,8507201000,TW,False,False,False,2023-03-12,2023-04-17
3c80effb-9b59-4703-87fc-d148cafaf161,SO25589,MOUNTING BRACKET,STEEL_ARTICLES,7326110000,MX,False,False,True,2021-03-21,2022-02-07
9d1d00bf-f96e-4986-ab71-94b7b8f05970,E390658,PRESSURE RELIEF VALVE,VALVE,8481809000,IN,False,True,False,2020-09-19,2021-08-13
2d8fc3c4-c5cc-4578-a3a1-6a59758f33b1,SO31159,CRANKSHAFT BEARING,ENGINE_PARTS,8409999100,MX,False,False,True,2024-05-13,2025-03-16
8c894e5b-929c-46f8-9091-03f82e97686d,SO66955,FLAT WASHER,FASTENERS,7318160000,MX,False,False,True,2023-06-06,2023-12-12
963c67c7-052a-4f19-ab0d-97a786f9a467,62-015329,FENDER ASSEMBLY,VEHICLE_PARTS,8708801000,IN,False,False,False,2021-03-23,2022-02-20
db591fe0-f5c2-4e0c-81d2-a58ea0237564,85-371698,ALTERNATOR,ELECTRICAL,8501521000,TW,False,False,False,2024-05-18,2024-12-22
e3be2f55-80c5-4c69-b5f0-2dee94897e7f,70-297560,FUEL INJECTION PUMP ASSY,ENGINE,8408202000,CN,False,False,False,2022-06-17,2023-06-16
7a088657-228b-4e95-ab99-e815bcdc5b87,SO33795,CIRCUIT BREAKER,SWITCHES,8536411000,CN,True,False,False,2024-04-23,2024-08-01
b1d707d4-e2e2-464f-b57b-da0bd648a83a,E452171,HOSE CLAMP,STEEL_ARTICLES,7326190000,US,False,False,True,2024-04-12,2025-01-06
1c264fc5-9c9f-4d47-83c7-898e73e564fe,SO19304,HEX BOLT,FASTENERS,7318210000,MX,False,False,True,2020-10-10,2021-04-19
3ca59b53-ac4a-4c56-aff8-3d4cfae425d0,SO60697,PNEUMATIC ACTUATOR,HYDRAULIC,8412215000,CN,False,False,False,2020-11-28,2021-10-04
8cf96d35-7692-4f01-8d42-ba59e5188e56,E464236,DOOR HINGE,VEHICLE_PARTS,8708301000,IN,True,False,False,2022-04-26,2023-03-07
b1144884-5d19-4124-9c2a-572d9653b9c1,PACKING MATERIAL,WOODEN SKID,AIR_SYSTEM,8414909000,CN,False,True,False,2021-05-22,2022-02-16
255606d5-1b96-4a7b-9eb7-727394f204f5,E824442,STUD BOLT,FASTENERS,7318110000,CN,True,True,False,2023-06-03,2024-04-05
b716bfa6-12b8-437b-b19f-2931f66999f3,E703832,VALVE COVER GASKET,ENGINE_PARTS,8409919900,MX,False,False,True,2023-03-26,2023-08-23
d6ac210e-e3b6-45b2-b67a-e3db35b94c9b,32-279953,BRUSH SET,ELECTRICAL_PARTS,8503004500,IN,False,False,False,2022-06-11,2023-04-13
f464a460-89fc-4aa3-ac21-4b227fb31350,35-180526,MIRROR MOUNT,VEHICLE_PARTS,8708211000,MX,False,False,True,2023-10-18,2024-03-08
f7fa6bff-d9e2-4c42-9b60-1605be792a9f,SO87734,RECTIFIER,ELECTRONICS,8504211000,CN,False,True,False,2022-09-27,2023-06-04
caadd7e8-1c31-4cfb-a551-03c7d08fd9b3,66-689126,CHECK VALVE,VALVE,8481802500,CN,False,True,False,2022-07-13,2023-03-13
e52b1368-93b3-4617-b144-ef07108c562d,SO31007,ACCUMULATOR CELL,BATTERY,8507101000,CN,False,False,False,2024-02-03,2024-11-29
4822d625-1c59-437f-aa23-ccd91eec69f1,SO45319,HYDRAULIC MOTOR,HYDRAULIC,8412211000,CN,True,True,False,2021-03-02,2021-09-01
f3eb6fbf-fc87-45be-b32a-580f12d628cc,E894131,FUEL TRANSFER PUMP,PUMP,8413309100,JP,False,False,False,2021-11-14,2022-08-06
55203b1b-acb6-477f-bba2-8671c87bd31c,03-288363,CIRCUIT BREAKER,SWITCHES,8536909500,KR,False,False,True,2021-11-21,2022-07-24
b8a02ce0-a8b7-44e2-8b58-f9c5b21a56e2,SO69886,AIR COMPRESSOR,AIR_SYSTEM,8414599500,MX,False,False,True,2020-11-22,2021-05-26
4990ec1c-5375-490d-889f-20357888f238,SO15315,CONNECTING ROD,ENGINE_PARTS,8409999100,MX,False,False,True,2020-05-12,2021-04-15
b01bdd1c-41aa-4124-b2b9-5b5cf020f7a7,38-752648,FUEL INJECTION PUMP ASSY,ENGINE,8408209000,TW,False,False,False,2024-07-13,2025-01-11
0148f64d-6863-4248-92bf-c43309c849b4,SO51598,GENERATOR ASSEMBLY,ELECTRICAL,8501201000,MX,False,False,True,2021-06-10,2021-07-16
75284a20-f3de-47a1-a34e-4f6a39427452,E164771,MIRROR MOUNT,VEHICLE_PARTS,8708801000,CN,True,True,False,2022-05-12,2022-05-17
39104b2a-dc6a-467f-b588-ac3e27caf69d,45-842809,ELECTRIC MOTOR,ELECTRICAL,8501101000,CN,True,True,False,2022-12-06,2023-02-28
38e586f7-43ef-4350-ac35-e991343b500a,56-787868,FLAT WASHER,FASTENERS,7318140000,MX,False,False,True,2024-07-24,2025-05-10
52d8a978-340d-4027-9b8e-70bf34897c8c,06-076126,BRUSH SET,ELECTRICAL_PARTS,8503004500,MX,False,False,True,2024-04-14,2024-07-12
8a0e57c2-0f8a-407a-8702-87a671d9867d,E174236,TERMINAL BLOCK,SWITCHES,8536699000,US,False,False,True,2021-10-15,2021-12-16
371489c0-00bc-4d8c-8460-d724185e5786,SO46679,HYDRAULIC CYLINDER,HYDRAULIC,8412909000,MX,False,False,True,2023-10-20,2024-03-17
916f5755-ba74-44ac-b965-cfbf93ca5b3a,14-377157,COOLANT PUMP,PUMP,8413309100,CN,False,True,False,2023-06-18,2023-07-17
65cd44e0-7f97-472e-bb5a-c24e704949bb,26-446732,TRANSFORMER,ELECTRONICS,8504311000,KR,False,False,False,2020-04-16,2020-09-24
943ba1a9-0c31-4f26-b9ae-8ca58e2195c7,SO24178,STUD BOLT,FASTENERS,7318230000,IN,False,True,False,2022-03-08,2022-08-03
6851fac8-e35f-4d1c-853a-5dc222e43257,E504696,ENGINE BLOCK DIESEL,ENGINE,8408209000,TW,False,False,False,2022-09-23,2023-03-31
f05ab743-ac03-40a1-95f4-0a5dd39d0415,E192199,HYDRAULIC CYLINDER,HYDRAULIC,8412215000,CN,False,True,False,2022-08-16,2022-11-10
6f2e4a0b-1ec1-4c3c-bf51-a2530ee107e6,86-816593,HYDRAULIC CYLINDER,HYDRAULIC,8412291000,CN,False,False,False,2024-04-30,2024-09-14
921594ca-e7c4-47a6-8220-2be15c06a6c6,E560777,HYDRAULIC CYLINDER,HYDRAULIC,8412215000,MX,False,False,True,2022-11-07,2023-03-22
d7e534a1-f4e4-4160-a0b1-67d6e0e5341f,E124956,EXHAUST BRACKET,VEHICLE_PARTS,8708301000,US,False,False,True,2022-10-21,2023-04-28
cf828c5c-e811-4703-9b0b-7aa2014a7a72,E752160,BATTERY,BATTERY,8507800000,US,False,False,True,2022-08-11,2023-07-13
58feb14b-4b97-49e0-b112-149c97e03ad6,E407822,HYDRAULIC CYLINDER,HYDRAULIC,8412215000,IN,False,False,False,2024-10-17,2024-12-29
1c6781b0-8c97-4e33-872b-41d33121674d,82-411885,HOSE CLAMP,STEEL_ARTICLES,7326110000,CN,False,True,False,2023-08-29,2024-07-23
6cc02d0e-5073-4614-9214-5b34cbb1d4d0,80-922889,STARTER MOTOR,ELECTRICAL,8501201000,CN,False,False,False,2020-10-11,2021-05-21
11ce48a9-eecb-4a07-b620-a353a9dc0e59,40-853933,TIMING CHAIN,TRANSMISSION,8483109000,CN,False,False,False,2022-02-01,2022-12-11
d21b17a9-619a-438b-bba1-72917a041fa4,E820380,STARTER MOTOR,ELECTRICAL,8501201000,CN,True,False,False,2022-03-29,2022-08-06
0e86e0c8-049b-43df-b0f7-34da13fef4f6,SO51205,FUEL TRANSFER PUMP,PUMP,8413302000,CN,False,False,False,2024-09-09,2024-09-22
50ac3d86-f701-4fd3-8bed-65f69519d421,E866913,BATTERY CABLE,WIRING,8544111000,US,False,False,True,2020-02-09,2020-05-07
98d05c43-1ed1-446c-af8d-96f715625128,E178872,HYDRAULIC MOTOR,HYDRAULIC,8412311000,CN,False,True,False,2020-12-23,2021-06-12
6b043c5a-0ebe-43db-b49f-38bc3eaf6871,SO87331,FLYWHEEL HOUSING,ENGINE_PARTS,8409919100,CN,True,False,False,2020-11-27,2021-04-27
b2944c38-8006-4b47-b58d-9736071e3b26,E503243,CYLINDER LINER,ENGINE_PARTS,8409919100,CN,False,False,False,2022-05-11,2023-04-16
73d55511-9dd3-44c6-914f-617c68f0a618,SO28316,PNEUMATIC ACTUATOR,HYDRAULIC,8412391000,MX,False,False,True,2024-06-10,2025-05-25
6ac786dd-7f29-405f-96d8-ed14f5025440,SO26673,FUEL INJECTION PUMP ASSY,ENGINE,8408201000,TH,False,False,False,2021-08-31,2021-12-06
25fbd477-1a43-46e0-9922-376b9da47ce9,E811776,SPRING WASHER,FASTENERS,7318230000,CN,False,False,False,2024-09-16,2025-04-08
03a04436-e5b9-460d-a195-de5784e186e1,SO33874,VOLTAGE REGULATOR,ELECTRONICS,8504311000,CN,True,True,False,2024-03-09,2024-09-13
3b37bef4-8fc3-46a9-a3c6-dd49f78bfe75,E166846,FENDER ASSEMBLY,VEHICLE_PARTS,8708801000,MX,False,False,False,2024-09-12,2025-06-21
007312ed-85f6-49fc-94e0-acbe92192212,E657524,EXHAUST BRACKET,VEHICLE_PARTS,8708999800,CN,True,False,False,2020-06-29,2021-01-27
18fe8ccb-34c6-466f-b771-50b4892785fc,55-778060,COOLANT PUMP,PUMP,8413819000,MX,False,False,True,2023-02-13,2023-03-09
dd616241-10b2-4515-b2df-b98122fc8d13,SO63072,SENSOR WIRE,WIRING,8544491000,CN,True,True,False,2023-07-04,2023-12-18
cb4bb05a-3e57-4178-842e-0243ea107da7,SO18043,CHECK VALVE,VALVE,8481301000,CN,True,False,False,2020-10-31,2021-05-14
da2f942e-6b91-4681-8a13-e30049b84562,64-912207,ALTERNATOR,ELECTRICAL,8501201000,MX,False,False,True,2021-03-30,2021-10-16
733d4a01-7554-4bf7-a65f-1a94fc7e9653,SHIPPING CRATE,HARDWARE KIT,PUMP,8413819000,CN,True,True,False,2020-12-28,2021-08-21
c59188f9-c2f1-44f0-9165-8d774364c084,68-664399,ACCUMULATOR CELL,BATTERY,8507201000,MX,False,False,True,2023-03-24,2024-02-23
1f05236a-7ed1-4226-8941-6e92c19f7d9f,SO37273,WATER PUMP ASSEMBLY,PUMP,8413309100,JP,False,False,False,2020-10-30,2021-06-25
5ea6888e-2ed7-4b0b-9213-baf2494c0e1a,08-843504,DIESEL ENGINE ASSEMBLY,ENGINE,8408202000,CN,False,False,False,2020-11-13,2020-11-25
5e622157-9e32-4e20-ac90-779a086dc9f9,23-707691,FUEL SHUTOFF VALVE,VALVE,8481201000,US,False,False,True,2022-08-10,2023-03-26
21b921ed-f3de-401a-a139-5aa30b237518,E892904,HYDRAULIC CYLINDER,HYDRAULIC,8412291000,US,False,False,True,2020-11-15,2021-08-27
920884e5-f2fc-43eb-a5da-f997172043d7,SO25554,OIL PUMP,PUMP,8413709100,US,False,False,True,2020-03-11,2021-01-19
919e3875-871a-4333-9f75-aa388603a4d3,E159353,FLAT WASHER,FASTENERS,7318160000,TW,False,False,False,2020-04-15,2020-12-28
c9783743-6a2b-4002-8706-122abd567df1,03-295845,TERMINAL BLOCK,SWITCHES,8536501000,IN,False,True,False,2020-08-03,2020-11-03
7d72b028-198e-4281-a6a4-6de7fbc1df44,GASKET SET,SEAL KIT,WIRING,8544491000,MX,False,False,True,2021-01-06,2021-03-16
57cd32f1-e215-4cff-95b4-00b0efe28a81,SO20663,HOSE CLAMP,STEEL_ARTICLES,7326110000,IN,True,True,False,2022-04-13,2022-11-03
904182a6-29c2-4ba2-a0e8-be793fc2155f,86-049334,DOOR HINGE,VEHICLE_PARTS,8708911000,IN,True,True,False,2021-04-19,2021-05-24
bd307da2-8d6b-49a0-81c9-2b3d2ea86c30,METAL BRACKET,GASKET SET,VEHICLE_PARTS,8708911000,IN,True,False,False,2021-12-27,2022-02-22
60d1d58b-ee78-4d3b-9115-d009c3c3a21a,SO30998,SUPPORT PLATE,STEEL_ARTICLES,7326901000,TH,False,False,False,2024-08-29,2025-08-13
c7f1b62c-5c9b-4937-998a-e3d88d849294,HARDWARE KIT,HARDWARE KIT,SWITCHES,8536699000,IN,True,False,False,2024-08-07,2024-11-16
0443d05c-29dd-43d8-80f7-89c78b078885,62-908679,ELECTRIC MOTOR,ELECTRICAL,8501521000,CN,False,False,False,2021-04-22,2021-08-20
c934548c-94ed-4c2f-b973-d52494f9c1bd,SO95159,STUD BOLT,FASTENERS,7318140000,CN,False,False,False,2020-01-13,2020-02-05
ec879470-913e-43ed-8543-d47712e02fe3,SO78748,FUEL TRANSFER PUMP,PUMP,8413302000,CN,False,True,False,2022-06-12,2022-07-13
d4a23542-d9a7-4b92-bd1b-8d3351c5865a,E420404,HYDRAULIC CYLINDER,HYDRAULIC,8412291000,IN,False,False,False,2023-08-01,2023-11-06
144b29f5-a9c6-41a7-a43b-b179de73cae2,SO39974,BEARING HOUSING,TRANSMISSION,8483509000,US,False,False,True,2021-07-23,2022-04-29
bc3af565-f1e4-4851-88e9-0102eff70dd8,03-196300,WIRING HARNESS,WIRING,8544111000,IN,True,True,False,2020-06-17,2020-12-05
3d934e6c-123f-45d8-8e37-8c0bad2011b2,SO79109,FUSE HOLDER,SWITCHES,8536501000,CN,False,False,False,2020-12-05,2021-10-21
d62cf1a8-fb94-4d95-bc91-733a788fa3ba,08-217872,METAL BRACKET,STEEL_ARTICLES,7326901000,CN,True,False,False,2023-03-22,2024-01-26
4eec7630-9703-436b-a8bd-7d641416be95,SO83162,SOLENOID VALVE,VALVE,8481301000,CN,True,False,False,2023-07-10,2023-08-04
7d2e8b0b-53ab-4196-a49f-d22b70bf2167,E757129,EGR VALVE,VALVE,8481809000,US,False,False,True,2022-02-19,2022-06-23
a83af8d1-2319-4974-804c-c48e6ccbd2d7,TOOL KIT,PACKING MATERIAL,AIR_SYSTEM,8414599500,JP,False,False,False,2021-12-26,2022-06-01
6c02726a-469f-408c-87f0-d4119c9a821a,GASKET SET,MOUNTING KIT,BATTERY,8507600000,CN,True,True,False,2020-08-16,2020-10-02
74a62e72-4e98-46f4-a12d-5fce984e62d8,E309944,PNEUMATIC ACTUATOR,HYDRAULIC,8412311000,US,False,False,True,2020-03-27,2020-09-23
36ed56b1-2638-4478-b3c6-8df5aad95c73,SO66141,GROUND STRAP,WIRING,8544421000,DE,False,False,False,2022-07-26,2022-09-12
7a491a25-4cc7-4046-a4be-e94abc9e61ef,E678256,TRANSFORMER,ELECTRONICS,8504401000,TW,False,False,False,2023-07-21,2023-08-24
70a5eb7d-24dd-4454-85e0-5a191fa525a5,SO52348,AIR STARTER,HYDRAULIC,8412215000,CN,True,True,False,2023-09-10,2024-08-30
3f3b2b04-36c1-4b9c-8ece-afc0211ea8a6,SO12335,PNEUMATIC ACTUATOR,HYDRAULIC,8412211000,TW,False,False,False,2022-09-08,2023-08-05
dc897de3-1634-4261-b07d-f98d453d2319,SO78812,MIRROR MOUNT,VEHICLE_PARTS,8708999800,CN,False,True,False,2023-10-16,2024-04-19
0c1690e9-32b4-4635-b56d-6c8a63166dcc,42-943759,HYDRAULIC PUMP,PUMP,8413302000,MX,False,False,True,2023-08-20,2023-11-20
49c6c425-0b5b-4478-96c8-2b07c8d358e8,E204222,AIR STARTER,HYDRAULIC,8412391000,IN,False,False,False,2020-11-03,2021-10-20
622f8084-c48e-4e07-9d33-b6bdf25e3b10,63-443604,CONNECTOR,SWITCHES,8536201000,CN,False,True,False,2020-03-08,2020-09-10
f2dbb069-730b-4b3a-b1ca-b3ce4ed7805d,65-846430,TRANSMISSION MOUNT,VEHICLE_PARTS,8708999100,MX,False,False,True,2023-09-15,2023-11-02
bc58b0c7-dd49-44ff-83b8-86e28cea6279,SO31148,SENSOR WIRE,WIRING,8544491000,CN,True,False,False,2020-07-16,2021-06-05
1fc1e203-aea9-4902-b271-c3fc0cd1efdd,GASKET SET,SEAL KIT,VEHICLE_PARTS,8708911000,CN,True,False,False,2023-06-23,2024-05-28
375dca1d-4c1f-4186-bb83-5a89c6bc6ca2,03-687846,RELAY,SWITCHES,8536909500,US,False,False,True,2020-01-07,2020-07-12
a2e19e1b-af4c-4462-994d-a9e6b20e585c,06-024935,FUEL INJECTION PUMP ASSY,ENGINE,8408202000,US,False,False,True,2022-08-17,2022-08-29
672f8449-8e92-438c-92cd-472244b8df31,SO96936,FUEL INJECTION PUMP ASSY,ENGINE,8408209000,TW,False,False,False,2022-11-19,2022-12-10
b1476540-cdb4-4fbd-aaae-4a2586cc7030,E138233,BEARING HOUSING,TRANSMISSION,8483301000,US,False,False,True,2022-06-19,2022-12-28
0bdc9850-f589-4d61-b854-24df5453ef9c,76-505002,RELAY,SWITCHES,8536411000,CN,True,False,False,2024-05-23,2024-08-25
b9bd7ed7-692f-4c3d-ada2-ee6662dd2c62,SO85656,FUEL INJECTION PUMP ASSY,ENGINE,8408101000,CN,True,False,False,2022-10-21,2023-06-12
c78cabc2-be15-449a-9c16-b9a139427616,SO68228,CHECK VALVE,VALVE,8481802500,IN,False,True,False,2024-01-10,2024-12-12
c57564ce-b33a-4ad5-ba17-d89dee8a096d,74-376149,CAP SCREW,FASTENERS,7318120000,CN,True,False,False,2021-04-24,2022-04-09
b06aa30f-8ebe-4141-b48e-4237a18239d1,26-373167,RELAY,SWITCHES,8536411000,CN,True,False,False,2024-03-30,2024-05-05
fab9a092-c08f-4ad0-b5a0-f5af4b2588e3,SO17711,BEARING HOUSING,TRANSMISSION,8483109000,CN,False,True,False,2024-07-28,2025-05-13
47c98e4a-15a6-42b8-ab56-4da421facfb0,HARDWARE KIT,SHIPPING CRATE,AIR_SYSTEM,8414599500,IN,False,False,False,2023-09-22,2024-06-06
f6cac565-7d5f-4e94-abeb-55c8fd64a12b,SO74435,ACCUMULATOR CELL,BATTERY,8507500000,CN,False,False,False,2021-12-02,2022-04-18
4f31596b-0326-4c5f-b5be-e645245023cf,26-874261,BATTERY MODULE,BATTERY,8507309000,MX,False,False,False,2020-12-18,2021-09-25
4b05f5d1-0fed-4f59-824e-35d7c16247e0,SHIPPING CRATE,METAL BRACKET,TRANSMISSION,8483102000,CN,True,True,False,2023-10-24,2024-04-11
a4534b78-f26b-4604-b929-502e1f1c3067,85-729714,ENGINE MOUNT,VEHICLE_PARTS,8708501000,MX,False,False,True,2022-04-29,2023-02-23
cc8c2db2-0b8a-437f-a08b-054234c12990,87-362301,COOLING FAN,AIR_SYSTEM,8414599500,JP,False,False,False,2021-10-24,2022-07-18
